"","Heading","Text","Rating","Time"
"2103","Great phone","love the new iphone 8, was contemplating this and the iphone x and read the reviews for both. ended up choosing the 8 because it was way cheaper for pretty much the same specs.",5,2018-02-28 01:10:00
"2104","love it","I went from an iphone 6 with 16 g to this phone with 256g....love it! I can actually keep pictures and add apps and upgrades without worryingnow!",5,2018-06-08 12:46:00
"2105","Upgrade","Upgrade to my old iphone which was no longer charging. I like an iphone, simple to use as i am technically challenged. Serves its purpose.",5,2018-06-26 17:06:00
"2106","iPhone 8 is great","The new iPhone 8 is sleek and works extremely well. Its battery life isn't great, but it does recharge in a short time, so that's a good compromise.",5,2018-05-26 08:29:00
"2107","Great phone","Bought this phone for my daughter. Great phone for ease of use.",5,2019-01-16 17:05:00
"2108","Great","This phone is not much different than my iPhone 6. I do notice that the photos are clearer and it is not as slow as a 6. I am enjoying it.",5,2018-06-25 15:23:00
"2109","IPHONE","Great phone for son. He really is enjoying along with the picture quality",5,2018-12-21 13:32:00
"2110","Great phone","Definitely a nice upgrade from the iPhone 5s. This phone is pretty fast and the camera is great. Can’t really say anything bad as I probably don’t use most of the features.",5,2018-03-03 07:43:00
"2111","Easy, user friendly, great storage and speed","Samsung has expandable space which is nicer then the iPhone.",5,2019-01-21 15:57:00
"2112","Great photos","I've been an iPhone user for years now. While I can't imagine changing to any other brand I have to admit that the iPhone 8 isnt quite as different as I though it would be. I have noticed however the battery life is a lot longer and the camera is much better than my last one. Overall I am still quite satisfied.",4,2018-01-17 17:48:00
"2113","Love it","This is my third iPhone. I love the ease of use. The extra memory makes it easy for me to use many apps.",5,2018-09-21 16:18:00
"2114","User friendly, light and small","This phone can fit in my purse without an issue and is very user friendly. Love the space grey color even though it blends in with a lot things which makes it hard to find",5,2018-02-21 17:17:00
"2115","Great phone","I love that it charges wirelessly. It has a very clear display and clear tone.",5,2018-11-28 19:47:00
"2116","Best charger advancements","The advances in iPhone chargers are great.  The battery charges faster and lasts longer than before.  It's not as big as it was before. New iPhones offer wireless charging now.  There is no longer an aux jack, it comes with an adapter.  The battery used to take forever to charge now it charges to 100% in a couple of minutes.  If you're willing to spend money on wireless headphones then charging the phone and listening to music should not be a problem.  Overall I recommend the phone.",4,2019-09-12 09:40:00
"2117","Great phone","I purchased the phone mid March. This has been a great phone, so far. I have no complaints. I find it easy to use and it is much faster when looking this up.",5,2018-04-06 16:29:00
"2118","Great Phone","This is my first Iphone. I have been a Samsung Galaxy user for the last several years. There is no comparison to the Iphone. So many more user friendly apps that are Iphone supported.",5,2018-01-02 15:32:00
"2119","Good phone without too large of a screen.","The iPhone 8 has not disappointed. Didn’t want a phone with too large of a screen. I use this as a phone and to text, not to watch videos. Plenty of room for photos.",4,2018-11-28 18:52:00
"2120","Awesome Phone!","This phone is the best phone I’ve ever had! It’s very fast,it has great battery life and plenty of space,I have the phone with 256gb",5,2018-06-22 12:48:00
"2121","Order process was seamless","Simple process ordering and product arrived on time as expected.",5,2018-12-30 10:22:00
"2122","Love Apple products!!","Bought for my spouse. Camera much improved from his iPhone 6 model. Best Buy staff was very helpful during the purchase",5,2018-07-30 09:28:00
"2123","Camera in this phone is Great","The phone is fast & takes great pictures. Got a great deal at Best Buy.",4,2019-05-15 21:10:00
"2124","Simplicity iPhone","It is an Apple product and I like Apple product simplicity. Much faster and responsive than the iPhone 6. I bought two phones.....",5,2018-06-23 11:17:00
"2125","Great phone","This phone has a great screen and color is amazing. Battery lasts long too.",5,2018-11-28 18:14:00
"2126","Great camera","Very good phone reception and great camera. I recommend this phone",5,2018-12-21 17:44:00
"2127","Need to get used to my 1st iPhone","I can't figure out how to work the phone ringer. I went to setting and adjusted the volume but it still does not ring when I am getting incoming calls. Missed a lot of calls already.",4,2018-10-19 12:34:00
"2128","Good phone","I’m not a tech wiz, so I don’t notice much difference from my iPhone 6s. The 8 is a little faster and I like the wireless charging option.",5,2018-05-25 12:40:00
"2129","Great phone.","It is great phone. It looks nice and easy to use. I like it.",5,2019-01-04 13:20:00
"2130","Apple phone","One of the best phones I’ve ever owned. Has so many great features",5,2018-12-19 17:08:00
"2131","Awesome!","Went from iPhone 5s there the IPhone 8. Wish I had not waited so long. Everything is just better. The picture quality is awesome.",5,2018-06-20 21:01:00
"2132","upgrade time","IT was time to upgrade, like the way it feels in my hand, I am used to apple phones so i wont switch for now. Camera take great pictures looks like it was taken from professional camera.",4,2018-10-07 11:50:00
"2133","Another great Apple product","Bought for my 12 yo. User friendly and easy set up. Best Buy staff member (Nick N) was great-efficient and friendly.",5,2018-07-30 09:27:00
"2134","Great phone","Upgraded from iPhone SE. obvious huge difference. Great camera",5,2018-12-28 13:27:00
"2135","Great phone","Great pictures, fast speed, love that I don’t have to worry about water!!",5,2018-11-28 16:45:00
"2136","Apple phone","One of the best phones I have ever owned. It has so many features",5,2018-12-19 17:07:00
"2137","Great phone","Very user friendly, I love the apple software and the look of the phone",5,2018-12-01 16:47:00
"2138","iPhone standard","What can I say, good phone, easy to use, but the price is way to high- come on apple, we're not all as rich as you",4,2019-02-21 09:01:00
"2139","Great Phone","I really like this phone. I upgraded from a iPhone 6s and love this phone. Better camera and extra storage is a nice upgrade.",5,2018-06-22 20:56:00
"2140","iPhone","One of the best phones we have ever owned. Has so many features",5,2018-12-19 17:09:00
"2141","Awesome","Fast phone. My mother in-law loves it. Great camera.",5,2019-01-16 20:51:00
"2142","Love it!","New IPhone has better picture quality. Nice slim design and love the rose gold color.",5,2018-10-19 18:41:00
"2143","Great Pictures","Pictures are great. Like the included apps. Like that the charging cords are compatible from my old phone. Easy set up.",5,2018-07-09 11:47:00
"2144","great choice","good size, works like a charm! Takes nice pictures too. Love the internal storage space. Overall very happy with my purchase",5,2018-06-20 17:44:00
"2145","Very nice screen size","Big upgrade from my previous phone. Little getting familiar with new features but well worth the upgrade.",5,2018-08-17 17:20:00
"2146","Excellent phone","Phone is very easy to use and understand. Bad side, too many updates.",5,2018-11-28 17:34:00
"2147","Great iPhone","This iPhone 8 is a great phone and has a great camera.",5,2019-01-04 13:08:00
"2148","Great quality good camera","I think this is a great phone. I’m learning to use it but love it so far. It’s dependable and has a good camera.",5,2018-07-19 19:26:00
"2149","The touch ID is very sensitive","This is a great phone, I am so glad that I didn't jump to get the iPhone X and spend even more money. But the touch ID is very sensitive causing my phone to light up often probably losing battery. Other than that it is great. Only annoyance is with the iOS updates but that is an Apple feature",4,2017-12-20 17:51:00
"2150","Is a perfect size for me","Works great for me I like the size it is easy to handle",5,2018-12-28 14:45:00
"2151","Great phone with one minor concern","Bought for my wife to replace her iPhone 6. It was a great replacement. Only minor concern (that seems to be a know issue and being addressed) is there seems to be a crackling sound coming from ear speaker when making phone calls. Thought I saw an update to “fix” the issue, but didn’t seem to work for ours on 11.0.2",4,2017-10-06 15:49:00
"2152","Great phone even for bigginers","Excellent phone. Fast, Great battery life. You won’t be disappointed. The iPhone 8",5,2018-10-12 12:40:00
"2153","Love this phone!","Bought this phone a couple months ago, and it's a fave! Love the crisp photos, it's lighter than the 7! Super fast! I don't regret this purchase!",5,2018-03-21 22:17:00
"2154","Love this phone","Love this phone! Not too bulky, keeps the battery charge all day.",5,2018-11-28 22:02:00
"2155","Daughter loves the phone","Easy to use, the purchase price was very competitive.",5,2018-12-28 13:28:00
