"","Heading","Text","Rating","Time"
"887","Nice Camera","Great product, but aside from the camera, iPhones are getting boring",5,2020-01-03 16:28:00
"888","Great cámara","Great phone with great camera all in one device!!!",5,2020-01-15 17:49:00
"889","Holy cow that camera","The screen is the clearest I have ever had and the camera is out of this world",5,2019-12-27 17:06:00
"890","excellent by far the best iPhone","Bought this a gift for my wife and can't say how much pleased we are. Excellent specs and camera.",5,2019-12-14 20:12:00
"891","Fantastic phone","iPhone 11 Pro Max is fantastic, takes phenomenal pics, love it.",5,2020-01-06 09:03:00
"892","Awesome phone in every way","I’ve owned this phone for 2 weeks. Great camera everything about it is great. Love it.",5,2019-12-20 15:19:00
"893","Excellent","Pictures are fantastic, love the design and color.",5,2020-01-13 09:01:00
"894","Great New I phone","I used it on my vacation in Europe. No problem calling the states .
Clear connections and the camera was better than the one I took",5,2019-11-18 12:02:00
"895","My wife loves this phone","From my wife’s perspective “It’s the best phone apple has ever made.  The picture quality is amazing.",5,2019-12-08 10:33:00
"896","If you want great camera this is the one!","This phone is so fast and takes great pictures! The ease of use is awesome! The best iPhone I’ve owned!",5,2019-12-06 16:26:00
"897","Love this phone!!","Photo quality is the best I’ve seen thus far out of a cell phone. Ease of functionality as well has been great! Love Apple!",5,2019-11-22 18:44:00
"898","Great phone","Love the camera!!! Lady at Best Buy who helped us was knowledgeable and efficient.",5,2019-12-20 15:32:00
"899","Greatest iPhone yet","Apple has done it again,
Great phone, processing speeds and a great display",5,2019-12-24 12:01:00
"900","Awesome Phone!!","The 11 Pro Max has great performance and an amazing display!",5,2020-01-03 15:48:00
"901","Awsome.","Love this phone. The camera is very good. Love the bigger size",5,2020-01-01 13:38:00
"902","Good in all aspects","Good customer service great pictures and outstanding images",5,2020-01-03 15:34:00
"903","Excellent camera","Best iPhone, so far. I’ve had it for a month so far it’s what I expected",5,2019-12-24 19:58:00
"904","Easy to use functions","Love the camera and clarity of sound. Screen size is very helpful when reading emails.",5,2019-12-13 15:37:00
"905","Love it....","Great camera; moving data from phone to phone was simple",5,2020-01-03 15:51:00
"906","Loving my Pro Max!","Easy to use. Upgraded from iPhone X, so had to get used to having a bigger phone again but adjusting well. Camera is great!",5,2019-11-16 07:47:00
"907","Love it","The phone is great, but the camera is AMAZING! I went from the 8 Plus to the 11 Pro Max and the camera is just phenomenal.",5,2019-11-16 10:23:00
"908","Great picture.","The picture quality on these phones are just amazing.",5,2020-01-04 06:43:00
"909","GREAT CAMERA","Best IPhone yet! Even had the IPhone X beforehand. Definitely can tell a difference in speed.",5,2019-12-06 16:11:00
"910","Great phone","But these for my mother as she was due for a new phone easy to set up and transfer everything plus phone has great camera picture.",5,2019-11-08 18:43:00
"911","iPhone 11 pro","This is the best iPhone yet! Camera is great and the over all feel of the phone is amazing!",5,2019-12-06 15:23:00
"912","Love it....","It’s a huge improvement since iPhone 6.
Glad I bought it.  The camera is awesome.",5,2019-12-13 15:33:00
"913","Amazing product","Best phone I have ever owned. Amazing camera and easy to use.",5,2019-12-27 16:20:00
"914","nice phone","nice phone! Beautiful camera! Nice design! awesome features",5,2019-12-27 16:33:00
"915","Camera is AMAZING!","This is  my first iPhone and it's amazing - really fast, camera features are amazing, and so versatile - BUY IT!",5,2019-11-17 22:11:00
"916","Great phone","Amazing camera, super sleek design.  Best Buy is always so friendly and informative.",5,2019-12-06 15:47:00
"917","Great","Best phone ever, Love that Camara! Just finish recording a music video with it, lol",5,2019-12-06 15:57:00
"918","Love it!","I had the iPhone X before I bought this phone. I love this phone so much better. Upgrading was fast and easy at Best Buy.",5,2019-11-08 15:15:00
"919","11Pro","No complaints. Camera is wonderful. Easy to use phone.",5,2019-12-27 17:48:00
"920","Awesome camera","Everything abount the I Phone 11 Max is great.  Love the size especially.",5,2019-12-13 15:21:00
"921","Excellent Phone!!!!","The camera is amazing. Definitely recommend this phone.",5,2019-12-25 15:29:00
"922","Great iPhone!","Camera works amazing!! Light iPhone and super slim.",5,2019-12-28 09:09:00
"923","Great phone","I am new to the iPhone family and I love this phone picture  quality is amazing",5,2019-12-06 15:53:00
"924","What I expected it to be","I love my new iphone 11 pro max. The picture quality is awesome and it has so many cool features.",5,2019-11-22 16:44:00
"925","This phone is tight!","Exactly what I was looking for in a phone. Lots of space for apps and the camera is amazing!",5,2019-11-25 13:06:00
"926","Great camera!!","The process in buying the new iPhone was far and easy my wife loves it!",5,2019-12-06 15:29:00
"927","Awesome iPhone","Another excellent phone by Apple. The new camera features are great.",5,2019-12-08 14:56:00
"928","Love it!","Great phone, and really good camera. Digging the new camera features.",5,2019-12-07 02:06:00
"929","Fast and Smart","iPhones are by far the easiest phones to use. So fast and powerful!",5,2019-12-06 22:12:00
"930","Great camera","Love the camera and wide angle. Fits xs plus case as well",5,2019-12-13 23:17:00
"931","Terrific phone","Great iPhone.  Much faster than my previoys iPhone 7 Plus. Amazing camera. Love it.",5,2019-11-22 22:24:00
"932","Great Phone","Phone works great and takes nice pictures. I had the IPhone X before and this is even nicer.",5,2019-11-15 15:24:00
"933","Faster and better Pictures","Bought for my wife and she loves it compared to her old iPhone.",5,2019-12-06 22:11:00
"934","I like it","This is the best iphone ever, I love the camera.  Thanks apple!",5,2019-12-06 16:21:00
"935","I love my Phone","I absolutely love my phone and picture quality is so beautiful!",5,2019-12-06 15:18:00
"936","Great Phone","The phone works great and takes nice pictures. My wife really likes the new green color",5,2019-11-15 15:23:00
"937","Great new phone","Very happy with the 11 pro max, the battery life is great will last a day and a half",5,2019-11-17 18:07:00
"938","LOVE this Phone!! AMAZING!!","Perfect size! It takes beautiful photos and looks nice!",5,2019-12-10 17:03:00
"939","Great Color","Love the new color. The new camera is awesome. Overall another good product.",5,2019-11-23 10:05:00
"940","Not Much more than X","The camera is the best part. I don't know if the photos look as good on an Android recipient.
There are other shortcuts that are pretty cool.
The facial unlock is much quicker.",4,2019-12-07 13:13:00
"941","Love it","Seems to be a great phone so far. The camera is amazing.",5,2019-12-07 00:33:00
"942","New IPhone 11","Love the new phone and all the new features.  My favorite is the camera.",5,2019-11-22 15:27:00
"943","Great feature","So far so good! The extra camera is a good touch. The lighting is really good.",5,2019-11-16 05:54:00
"944","My favorite part is the camera","Great product love the camera and the new features they make a huge difference",5,2019-11-15 21:35:00
"945","They love the camera","They're happy with the new camera,  overall the phone is the same just a few changed",5,2019-11-09 13:52:00
"946","Great pictures","I just got my phone in November. Getting use to it.",5,2019-12-06 17:08:00
"947","Best iPhone to date","Best iPhone. Flawless pictures and awesome videos.",5,2019-12-06 09:21:00
"948","Definitely a game changer!","The camera is top notch. Better than any other currently out there.",5,2019-11-21 19:29:00
"949","Great","So far so good. I love the camera. Nice size. Fits in your hand very well.",5,2019-11-15 16:57:00
"950","great camera","i very like this new 11 pro max phone .Great camera & color !",5,2019-11-23 10:20:00
