"","Heading","Text","Rating","Time"
"1092","Pleased with phone","So far, I am liking this phone.  The camera seems very good.  I cannot figure out how to delete the email trash though. Very much appreciated Best Buy’s Jonathan doing transfer from my old phone.  Liked the sale and the trade in.",4,2019-11-17 16:44:00
"1093","Amazing!","Great phone, great value. Purple color is beautiful.",5,2019-12-27 16:45:00
"1094","Purchased for Grand Daughter","Easy to use and my Grand Daughter loves it. I recommend to others.",5,2019-12-15 09:42:00
"1095","great phone","as expected the new iphone is great.  fast, clear, camera is amazing",5,2019-12-13 15:50:00
"1096","It's Apple","Purchase this for my daughter who loves apple products. Camera has improved immensely as well as video recording. She loves the phone and the UI experience.",4,2019-12-27 17:58:00
"1097","Great phone","This is the best upgrade ever! This is easy to use and has lots of features.",5,2019-12-06 18:00:00
"1098","Fast speed","I really like the camera and the speed of the phone",5,2019-12-27 17:10:00
"1099","Love this new phone!!!","I upgraded my iPhone 8 with no regrets!  The camera quality is so amazing!!!",5,2019-12-06 17:38:00
"1100","Wife is Happy","I’m happy! Solid phone for the right price. She’s thrilled with the camera.",5,2019-12-06 15:21:00
"1101","Awesome! Just awesome!","Best camera. Lots of good features. The swiping takes some getting use to but it is a great phone.",5,2019-11-16 11:05:00
"1102","Awesome!","Awesome!
Personnel at the store were extremely helpful in setting the phone up
Easy to use",5,2019-11-22 15:29:00
"1103","Love the Red color","My iphone 11 is super fast and well built.  Im very happy with this phone",5,2019-12-06 16:38:00
"1104","Good so far","Still a really good camera even though it’s not the pro.",5,2019-12-20 15:28:00
"1105","Very nice phone.","So far my daughter is very happy with this phone. Great color.",5,2019-12-15 11:44:00
"1106","Love the color, function and wireless charging!","Great phone, nice upgrade from iPhone 7! Highly recommend!!!",5,2019-12-16 09:59:00
"1107","Great phone","The iPhone 11 is great and love the color.  Takes great pictures.",5,2019-12-11 10:44:00
"1108","My daughter loves her iphone 11","Another great product from apple. The cameras are awesome!",5,2019-12-16 07:03:00
"1109","This phone works great","It works great, the speed is awesome. The battery holds well",5,2019-12-13 20:28:00
"1110","iPhone 11","It’s an iPhone with a great camera. Need I say more!",5,2019-12-20 17:07:00
"1111","Great phone!!","Great phone love the color!!! Super fast by far the beat iphone",5,2019-12-10 16:45:00
"1112","love it.","nice up grade from Apple 7 . great pictures. Hope our son is happy.",5,2019-12-06 23:00:00
"1113","New iPhone very creative","I was thrilled by the picture quality special apps. Have gone on 4 day trips already. Love it. I would recommend this equipment to everyone",5,2019-10-04 16:54:00
"1114","Awesome product","Great! Functional, perfect size! Camera is awesome!",5,2019-12-20 17:05:00
"1115","It’s a nice phone","Was in need of a new one. Camera is great and phone is quality",4,2020-02-16 12:29:00
"1116","nice cellphone","takes amazing photos - the phone is a bit on the heavy side",5,2019-12-13 15:20:00
"1117","Great camera for beginners!","Great baseline phone for the price, camera is good quality",5,2019-12-13 16:32:00
"1118","Everything You’d Expect from iPhone","Super easy setup, superior functionality, awesome camera.",5,2019-12-14 11:05:00
"1119","My daughter loves it","The phone is awesome and my daughter really likes the color.",5,2019-12-11 10:43:00
"1120","Love it","Excellent camera. Good features. Use verizon so good connectivity",5,2019-12-06 17:04:00
"1121","iPhone 11","Very happy with an updated iPhone. Easy to use the new features.",5,2019-12-06 16:50:00
"1122","Love it","Easy to do the transfer of apps and pictures.  Love the upgrade",5,2019-12-06 15:28:00
"1123","More features but still easy to use","This phone is packed with features, but still remains incredibly easy to use.",5,2019-11-22 23:06:00
"1124","Love it","Awesome phone very Dope I recommend it and the color is cool",5,2019-12-06 23:08:00
"1125","Incredible camera.","My son made me switch to this phone and I love it!!!",5,2019-12-13 15:57:00
"1126","iPhone 11","Great phone and excellent camera.  The phone does get a little hot when I use it too much so I am a little worried about the battery.",4,2019-12-27 18:18:00
"1127","Would buy again","Love the new purple silver color! The phone works great .",5,2019-12-06 17:17:00
"1128","Excellent phone","The new iPhone is easier to use and takes great pictures",5,2019-12-07 14:44:00
"1129","great phone","THis is the best iPhone yet.  easy to use.  would recommend",5,2019-12-04 14:32:00
"1130","Great phone","New iPhone a lot easier to use. I like the new updates and changes they made.",5,2019-11-15 19:54:00
"1131","Favorite IPhone yet!","Love my new IPhone 11. The set up was easy and the camera is amazing!",5,2019-11-22 15:52:00
"1132","Great I-phone & not complicated for a 71 year old","The service was excellent which made my purchase easy",5,2019-12-07 02:53:00
"1133","Great gift idea for mom!","Phone is very pretty and powerful. Amazing camera.",5,2019-12-07 08:47:00
"1134","Great phone","I love all the new features of this phone and it’s operating system is very easy to use",5,2019-11-02 19:17:00
"1135","Camera is so nice","Love my 11 it’s so easy to set up at Best Buy best phone yet",5,2019-11-26 16:17:00
"1136","It was time !!","I stepped up from my iphone6s. Loving the camera and the full screen!!",5,2019-11-15 15:35:00
"1137","Nice product","I love this product. It is fast, camera range is great",5,2019-11-29 03:04:00
"1138","Love the iPhone!!","Loving it so far, better battery life and quicker processor",5,2019-11-22 18:55:00
"1139","Daughter loves it","Good iPhone for the price. Easy to use and takes great pictures.",5,2019-11-15 15:24:00
"1140","Phone quality","Great phone, amazing camera good zoom great sound quality",5,2019-11-22 00:43:00
"1141","Extreme problems encountered.","1. Phone Call ringer and alarm ringer cut waaayyyyyy back in volume or stop ringing after only a few seconds. Both ringers are useless. Unanswered phone call should ring at set volume level for one minute. Alarm ringer should ring at set volume level for fifteen minutes. 

2. Quick shortcut to open Kindle reader opens up a different app. Quick shortcut is useless. Can only open up Kindle reader from its own app icon.",1,2019-12-14 09:54:00
"1142","Blown away.","This is the best iPhone yet. The camera is awesome and the storage is huge. (256gb) Super impresses!",5,2019-10-04 20:10:00
"1143","Pretty good phone.","Pretty decent phone.  Fast and isn’t too big or bulky. Not really any new changes other than better battery life.",4,2019-12-20 15:27:00
"1144","Enjoy the photos “for you”  feature.","I’ve owned the phone for a week and am still learning about all its capabilities.",5,2019-10-18 15:14:00
"1145","Great","Nice phone for camera and great features. Enjoying my phone.",5,2019-11-04 16:55:00
"1146","Great Phone at a great price!","This phone is super fast and takes amazing pictures. I couldn’t be happier with my choice.",5,2019-09-28 10:19:00
"1147","Great features","Great product. Easy to use and fun.  Large screen easy to see",5,2019-10-26 06:47:00
"1148","Nice phone.","Bought this for my wife and she loves it. It has a nice camera.",4,2020-01-11 04:19:00
"1149","Good","User friendly, price should be less than $500. Too big",4,2020-01-17 19:56:00
"1150","Great Camera and processor!","Definitely would recommend, not as good battery life as expected but it does last about a day. Great size too",4,2019-12-06 15:24:00
"1151","Great phone","I love my new iPhone 11! Still learning all the great features!! Great camera",5,2019-09-29 11:08:00
"1152","Cool camera","I don’t see much difference from my dream except the camera.",4,2020-01-07 15:16:00
"1153","Great phone wonderful pictures","Good phone for the price. Picture quality has been great",5,2019-10-18 16:39:00
"1154","Good camera quality.","This is good uplift from my previous 6s phone.
Big screen with high resolution.",4,2019-12-20 16:55:00
"1155","Excellent picture quality","Love this new phone .it has what i was looking for.",5,2019-10-20 09:49:00
"1156","Love the colors","I love that the iPhone finally comes in purple it was so easy to order;););)",5,2019-09-20 17:40:00
"1157","Great camera for beginners","This phone has a good amount of storage. Most of the features of the Max and Pro are on this phone at a much lower price!",4,2019-11-15 19:27:00
"1158","Great phone","Great phone with a great camera. Worth the couple dollars extra a month to get it rather than getting the XR.",4,2019-11-22 16:36:00
