"","Heading","Text","Rating","Time"
"904","So far so good!","My X decided to start overheating when charging wirelessly, so had to upgrade!",5,2020-01-03 17:41:00
"905","Love it","Great quality and awesome quality on cameras . Definitely recommend",5,2020-01-10 15:21:00
"906","Worth the upgrade","Apple has finally made some good changes to the pjone. The camera alone is a huge upgrade. And the size is also a plus.",5,2019-12-06 15:31:00
"907","iphone 11 max","this phone is amazing. the camera,screen resolution ,really everything is amazing. love it",5,2019-12-24 12:05:00
"908","A lot to learn but getting there!!","BeautIdyl iPhone and camera super fast great size (got the 11 Pro Max) love it",5,2019-12-31 20:04:00
"909","Best phone ever!","The picture quality is outstanding.  Love the three lenses that give me great pics.",5,2019-12-27 18:46:00
"910","Awhzum","My wife loves it! Phone is amazing.and great battery life.phone it self is amazing",5,2019-12-28 02:04:00
"911","Best iPhone so far","So far it’s the best iPhone. Camera is the best and can’t wait to shoot a lot of cool stuff using my phone",5,2019-12-11 17:16:00
"912","Love the camera quality!","I’m so glad I upgraded the iPhone 11 Pro Max. The camera is so clear even when using the magnification feature.",5,2019-12-08 09:18:00
"913","Great Phone!","Excellent phone, features, and great camera! The green color is very nice!",5,2020-01-01 21:48:00
"914","Great phone to have.","We couldn’t be happier with our new phones! Easy to use and great visual specs.",5,2019-12-27 19:40:00
"915","Great phone","The camera is great. The phone has performed flawlessly. I like the fact that the entire face, border to border, is viewable space.",5,2019-11-22 16:59:00
"916","Great phone and beautiful screen","Awesome phone and a great purchase. Love it!
Would buy more of them.",5,2020-01-03 17:19:00
"917","Awesome!","The new camera is amazing! The upgrade was so worth it!",5,2020-01-11 11:03:00
"918","Great phone","The iPhone 11 max plus is the best phone and camera they have made",5,2020-01-03 20:28:00
"919","It has a lot of the same features as the previous.","Great cámara for beginners.  Great for Logistics business owners.",5,2020-01-04 12:32:00
"920","The best iPhone you can ever have","The best iPhone you can ever have, the camera has the best quality than any other phone.",5,2019-12-19 18:05:00
"921","Great camera!!","Great new phone as a Christmas gift for anyone!! Love the camera and the quality, and definitely the phone!",5,2019-12-06 15:28:00
"922","Great Phone","Really like new phone battery last so much longer than IPhone 7",5,2020-01-03 15:21:00
"923","1st iPhone","Been a great experience so far. First iPhone I’ve owned so trying to get used to the change from Samsung to apple. Great camera!",5,2019-11-19 13:02:00
"924","Very good Phone","The iPhone 11 Pro its just amazing in everything, the camera, its super fast I love it...",5,2019-12-15 23:24:00
"925","Great battery life.","The battery on this phone is amazing. The only negative thing I have to say about it is that it’s way too expensive!",5,2019-11-26 06:04:00
"926","Awesome phone","This phone awesome and camera quality is unmatched",5,2020-01-10 16:32:00
"927","Love this iphone","Best iphone yet. Great camera. No problems at all.",5,2020-01-10 16:18:00
"928","Wife loves it","Great phone easy to use. Wife loved the Christmas present",5,2020-01-03 16:31:00
"929","Great camera option!","This iPhone is really good but the camera quality is crazy good!",5,2019-12-29 08:42:00
"930","Great phone!","I finally traded in my 6S. I was weary of losing a home button but this phone was easy to adapt to and the camera is amazing!",5,2019-11-16 08:06:00
"931","The best","This is one of apples best phones the camera is on believable and the new software updates are great",5,2019-12-02 13:31:00
"932","very nice phone","Phone works great - camera is the best new feature",5,2020-01-06 12:23:00
"933","Excellent Phone","This phone has been nothing less than perfect. Great phone, great camera.",5,2019-12-20 19:31:00
"934","Love","Clear screen love color expensive but well worth it",5,2020-01-05 10:50:00
"935","Great battery","Love this phone. The battery lasts all day and has fast loading times",5,2019-12-23 09:42:00
"936","Love this iPhone!","I absolutely love my new iPhone!  Camera is amazing!!",5,2020-01-03 15:17:00
"937","So far, so good","I haven't owned the phone very long and haven't had a chance to play around with the new upgraded camera features, but I can say that the battery life is definitely improved over the iPhone 7 Plus I traded in for.",4,2019-12-21 20:46:00
"938","best phone","not as many improvements as last years but great camera and still the best phone on the market",5,2019-12-05 02:09:00
"939","Amazing!","I love this phone the camera is really amazing I definitely recommend it",5,2019-12-20 16:26:00
"940","Great camera","Great phone for people who are looking for a bigger option",5,2019-12-30 08:01:00
"941","Great camera","Apple keeps making the best smart phones on the market.",5,2019-12-28 08:30:00
"942","Excellent phone","Excellent phone, very responsive, super fast and excellent camera",5,2019-12-20 19:32:00
"943","Great phone","Love everything of it. Photo quality awesome! Been an Apple fan for years.",5,2019-12-13 21:28:00
"944","Great phone","Easy to set up, great camera and over all good quality",5,2019-12-27 15:25:00
"945","Great Phone with amazing Camera","This is a great, great Phone with an amazing Camera",5,2019-12-29 15:10:00
"946","Nice phone !!!!","This was an amazing buy ! I really enjoy the camera !",5,2019-12-27 21:03:00
"947","Great Phone","Apple keeps making great products. Camera is awesome!",5,2019-12-27 20:11:00
"948","Great Camera.. great phone... excellent service","Great Phone... Great Camera... best camera out there in a phone. No problems with this Apple phone at all.",5,2019-11-18 15:16:00
"949","best brand out","it was worth the price. best quality with durability. great camera",5,2019-12-18 01:17:00
"950","Nice new phone.  Easy to transfer","Love this new phone.  Everything seems easy to use and transfer from other Iphone",5,2019-12-06 15:54:00
"951","Love it -  great camera","Great camera.  Huge screen.  Wish it used USB-C... but what can ya do?",5,2019-12-13 16:08:00
"952","Upgraded from previous I-Phone","The camera is significant improvement // night and day improvements.",5,2019-12-14 09:33:00
"953","Great phone!","Great phone, very easy to use and plenty of great features!",5,2019-12-21 01:44:00
"954","Best iPhone","Best iPhone to date it has an amazing battery and it takes forever to die",5,2019-12-06 16:30:00
"955","Love this phone!","The camera is amazing and the service received from BestBuy was perfect.",5,2019-12-07 06:56:00
"956","Great","The camera and this phone is amazing I really love it",5,2019-12-20 16:25:00
"957","Awsome phone","Phone battery is fabulous and would totally recommend!",5,2019-12-18 20:14:00
"958","Phone","Great phone, nice pictures, love the midnight green",5,2019-12-20 18:02:00
"959","Nice phone","This is a nice phone, but pretty pricey.   It is very fast and has a great camera.  I do miss having buttons visible for common functions.  Have to research how to navigate the phone, not necessarily intuitive for a previous android user.",4,2019-11-23 08:30:00
"960","Wonderful","Beautiful iPhone and easy to use.  I highly recommend!!!!",5,2019-12-15 10:22:00
"961","Great phone and camera","Very solid high quality phone, only issue is with intermittent Bluetooth connectivity loss to car system and Bluetooth headset",4,2020-01-17 03:34:00
"962","Great!","Awesome phone and service! Best purchase ever! Camera is amazing!",5,2019-12-06 17:23:00
"963","Great phone","Phone is incredible. Camera is unreal. Sound quality is excellent",5,2019-12-06 16:24:00
"964","Great phone","Phone is incredible, great camera and excellent sound quality",5,2019-12-06 16:25:00
"965","Gazooks","Apple has done it again unbelievable great pictures. This phone really rocks",5,2019-11-23 20:35:00
"966","Great Camera","Got this for my husband and he loves it. The camera is great, it takes great pictures!",5,2019-11-15 15:48:00
"967","Very nice phone with amazing battery life","I don't need to charge my phone at least for two days on regular usage basis.",5,2019-11-22 15:12:00
"968","Amazing!","Love, love, love it!! Camera is Amazing! My daughter absolutely loved her bday gift!",5,2019-11-16 17:26:00
"969","Awesome phone","The camera on this phone is outstanding. Great features.",5,2019-12-08 22:42:00
"970","Live my new iPhone!","I Love my new iPhone the camera quality is excellent takes great pictures!",5,2019-11-22 20:23:00
